comments	label
그렇게 비난이 쏟아져 사람들 별로 관심도 없던데 기자들만 난리네	0
그때 주택 현관위가 장독대 놓는데임	0
성범죄는 증거가 나오기 어려움 피해자의 증언이 증거의 대부분임 뇌가 있으면 상황을 생각해서 증거가 나오기 어렵다는 쉽게 생각할 있지 않나 뇌가 우동사리로 이루어지지 않은 이상	0
이민기 연기보믄 서현진 돋보이지 로코퀸은	0
다음글예상 위기상황에 통화스와프에만 메달리면 안된다	0
설마 그러겠냐 비슷한나이대의 동명이인들 찾아봤다	0
토니 몬타나	0
민폐는무슨 저정도는 할수있지 왜이리오바들이야 패션쇼를 알기나하나 욕하는거 어이가없다	0
이미 개싸움인데 솔직히 구하라가 만든 상황일수도 있다	0
힘내세요 응원합니다	0
ㅇㄱㄹㅇ임 능력있는 부모는군전역하면 상타치 직장 거주지 전세금차한대 뽑아주더라 이거 3단 선물 못받았으면 부모한테 돈갖다바치지마라 일단 인맥 자체가 완전 다른 물에서 시작하고 사람들 대우가 다름	0
가끔씩보면 이건 아닌데라고함	0
지가 배우가 내한	0
복근운동 자주하고 따듯한 따듯한 음식 먹고 기름진거 가급적피하고	0
보고커플 넘이뻐요 담주는 분량좀많이넣어주세요	0
삼시새끼 다시먹으면 요요옵니다 식이조절 잘하시길 ㅡ다이어트 요요 경험자가ㅡ	0
그러면 적자내는 중증외상환자가 몰려서 병원은 적자를 보는 악순환이지	0
꺄악 여신 한채영 세찌한테 가는구나 어떤 매력인가	0
할돈이업어ㅋㅋㅋㅋ	0
김수찬 아자	0
매력이 없음	0
쉼표 너무많이써도 안좋은건데 남용하네	0
연예인 하기 힘들다 공인으로써 공개해야 할것도 있지만 공인이 아닌 사람으로써 보호 받아야 사생활도 있는거다 선은 지키자	0
연애인들은 없냐 떨어지는거 보소	0
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ개터졌네	0
살인마 와이프	0
예쁘니까 넘어가라	0
진짜‥진심‥빡치게 잼없어서 채널 돌림‥지모교가는걸 예능에서 왜해	0
경기중에 선수가 자신의 포지션이 아닌 다른 포지션으로 이동해서 공간을 창출하는 행위공간창조 공간창출 공간침투 침투창조 이런식으로 부를수 있을거같고2 한두 선수가 서로의 위치를 바꿔서 상대 수비를 헷갈리게 하는 행위위변교란3 팀전체가 공격과 수비 일정 상황마다 포메이션 자체를 바꾸는 행위공수비통일전술 공수비대칭전술ㅈㅅ 개오바해봣슴 뭔가 머릿속에 생각은 나는데 표현할방법이없네	0
부동산 부자는 죠져도댐 국가에 아무런 이득이 없음 대신 사업가는 풀어주고	0
매번 논란과 해명의 반복이라	0
뉘세여 암튼 삼고빕	0
빤스바람 ㅋㅋㅋㅋㅋㅋㅋㅋ 혜교언니는 그때도 이쁘시던데	0
놀고있네ㅡㅡㅋ 관리도 안해놓고 기억 살아있을때 잘하지	0
진짜 어제보고왔는데 거짓말 하나안보태고 노잼이더라 요즘 영화가 정말 없긴 한가보구나 하고 느낌	0
진짜 비행기만큼 시행착오많이 격은 대중교통이 있을까 창문 네모낳게 만들었다가 모서리 크랙가서 공중분해 동그란 창문안에 구멍조금 안뚫었다가 압력으로 공중분해 넣는곳 뚜껑설계미스로 공중분해60년대부터 70년대까지 여객기 베타테스트였음	0
편의점주	0
사이비도 명예가있긴 있냐	0
역시너는내운명 우효광 추자현부부 결혼축하고하고 두분예쁜만큼 잘사세용 참고로 소이현부부제발 안나왓으면좋겟다 닭살	0
불임인가요 둘중하나 아님 일부러 안낳는건가요 2세계획 없나요	0
안재현도 잘한거없자나 정준영친구인건 사실아닌가 지가 정준영보다 나은것도 없자나	0
스토브리그보고 남궁민팬됨 ㅋㅋㅋㅋ 남자다 ㅋㅋㅋ	0
구하라 벌금 200만원전남친 징역 6개월에 집행유예 2년 성폭력예방교육이수 40시간	0
개이쁨	0
그냥 상대하지마	0
영화 만비키 가족 기생충 조커요즘 영화 화두가 빈부격차인 이유 세상 젊은이들이 빈부격차로 시달리기 때문에이글 팩트로 조지면 일본 경기가 좋아서 취직이 잘된다고 아니 그냥 일할수 있는 젊은이들이 없기 때문에 그만큼 노인인구가 상당함 일본의 골치 덩이지 명당 명은 노인인구가 일본임 근데 무슨 일본 사토리 세대가 행복해 이건 반대로 우리한테 주는 반면교사다 앞으로 우리가 2030 2040 년이 되면 노인인구가 지금보다 상당할테고 거기에 대한 복지 비용을 생각하면 앞날이 깜깜하다 그때가 되면 우리고 일본처럼 일할수 있는 젊은이들이 줄어들테고 초딩들이 20 30 대가 되면 취직하는데 하자가 없으면 그냥 바로바로 취직 다만 일자리의 질적인 부분은 참고해야 한다 지금 일본인들이 과연 일자리 질이 어떤지 일본은 디플레로 고통 받고 있고 아베의 엔저 정책으로 마치 경기가 좋아보이는것 처럼 보이지만 실상은 부채가 상당하다 일본내 불만 여론을 잠식 시키기 위해서 한국이나 중국 뉴스로 매일 시간 때우는게 지금 일본임 이게 과연 예전 일본에서 보던 모습일까 현실을 직시 했으면	0
남양주병 힘내자	0
화곡동은 뭐냐	0
선교님 아바타하시라니까 그러셨어요	0
빛이나는구나 한지민?	0
주예지가 호주 간다면 용접하러 가는건 아니겠지 물론ㅋ	0
나베가 나베했네요	0
내일 얼굴공개 여부가 된다고 하는데 지켜봐야죠	0
웃기다 ㅋㅋ	0
보면서 가족같이 정들었어 미나씨 필립씨 가족같이 느껴져	0
전씨는	0
이런 포맷	0
아아 감사합니다	0
반짝하고 묻힐듯	0
드디어 돌아오는구나 ㅠㅠ 기다렸어요ㅠㅠ	0
국민성이죠	0
군대랑 똑같은데	0
노래 부를 너무 느끼해	0
당연한 결과	0
개웃김 ㅋㅋㅋㅋㅋㅋㅋㅋ	0
영웅본색아니라서 ㅁㅈㅎ	0
무현닮았네	0
이런 컨셉의 화보도 잘어울리시네요^^	0
구구단도 따라배우자 돈이 안되면 손절하는게 맞아 김세정도 구구단 감옥에서 탈출하고	0
맛없음	0
송지효도 어울리는데 홍진영은 넘사벽이지 워낙 어울려서 ㅋㅋ	0
저와중에 트럭 옆으로 비켜주는거 진짜 센스 지리네	0
못된 넘들 남의 고통을 즐겼던 넘들 이젠 마땅한 처벌을 받아야지 그래야 공정한 사회지 심은대로 거두거라	0
재밌던데 스토리 구성도 탄탄하고	0
지금도 필리핀보다 못산다 거지 국가임	0
이상하게 다야를 응원하게	0
알겠다 그럼 조선소나 숙노로 ㄱㄱ	0
이젠 구더기도 불쌍하게 느껴짐	0
그립습니다 당신의 진심을 알지 못하고 떠나보낸 후에야 당신의 소중함을 알게 됬습니다	0
언플 오지네 진짜 언플하기전에 연기력과겸손함부터 쳐배워라	0
앞에 어머니시냐 가능하다고 전해드려라	0
내가 아는건 그리즈만 에메르송 등등	0
조국이 법무부 장관이 되면 다들 얼마나 두려워서 이렇게 거짓말 까지 내놓나 조국딸 논란으로 조국이 싫어졌는데 이런 가짜뉴스 나오니 조국이 오히려 지지해야 되는 같아 작작들해	0
솔직히 초반 몇회 빼고 유치하고 노잼이었음	0
내가 지금 노트북 켜서 어코드랑 가격 비슷한 노블레스 봤는데 k5는 어라운드 있는데 어코드는 없다	0
한국만을 위해줌 ㅋㅋㅋ	0
크러시가 정용화 임시완급도 아닌데 부산에서 누가 알아본다고ㅋㅋ	0
진짜여운이 많이남기는 드라마 아이유연기진짜잘한다^^	0
알츠하이머 환자는 가족이 돌보는데 한계가 있어요 전문요양병원에서 돌보시고 가족은 병문안가시는게 좋은데 하시리라 믿어요 그리고	0
고양이 영물이네 ㅋㅋㅋㅋ	0
많이 고친녀	0
가만히있던 cu만 봉변당했네 ㅋㅋㅋㅋㅋ	0
지나간 구지 얘기해 뭐하나	0
래미안이라고	0
이만희총회장님께서 신천지구원으로 전세계에서 몰려 온다 하셨습니다	0
열받네요 ㅡㅡ	0
죄송하면 죽어	0
스트레스가 원인일듯 문재앙이 책임저라	0
남의 인생에 그렇게도 관심이 많냐 젊은 청춘들한테 일어날수 있는 문제다 냅둬라	0
너무 인신공격은 자제들합시다 당신들은 뭐깨끗한가요 그래도 일본에서나 해외에서도 알아주는 탑클래스에요 국내 명예도 높였는데 가만해주면 좋겠습니다 더이상 상처받지말고 응원해요 오빠 ㅠㅠ	0
워너원ㅇㅈㅅ이 조작멤버구나 왜뽑혔는지 이해불가긴했어	0
징그럽단게 니가 의미로 보이냐 ㅉㅉ	0
마친구인데 신경써줘야할부분임 친구와의 의리도있는데 자식키우는 엄마입장이기도하고	0
이쯤되니 불쌍하다	0
아직도 티비 나오네 뻔뻔하다	0
아는형님에서 장성규한테 발린애 ㅋㅋ	0
에어팟 쓸려고 아이폰쓴다사실상 에어팟이 본체임	0
ㅇㅇ 어릴때 해봄	0
아빠닮으면 남편복있다던데	0
골목식당 피디부터 경찰조사한번해봐야되겟는데	0
다리가 짧으면 골격이라도 두꺼워야 되는데 그것도 아님	0
스팀해킹방지	0
양세종이랑 안효섭 같이 있으니까 안효섭이 진짜 애기같더라 선배미 뿜뿜 양세종 시즌3에서 다시 봅시다	0
대한민국 만세	0
끝까지 가봐야 피해자 입장에선 기분 나쁘시겠지만 막판가서 뒤집어진 사례가 근래 있었어서 모르겠음	0
방송은 대본으로 하는 주작이다	0
사귐 사귄다고 말함되지 답답따	0
누군지도 모르면서 무조건 아니라고 우기고보는게	0
바지 이뻐요	0
이럴땐 사이다 럼프형	0
송은이는 이하늘 손잡고 나가라 안어울린다	0
몰입도 안되고 내용은 겁나게 어지럽고 cg는 유치하고 이런작품을 540억 들여 만들었단게 미스테리다	0
존나 못생겼다	0
로이킴은 아니라며 아니라며	0
타이슨 부인 건든놈 진짜 대단하다 ㅋㅋㅋ	0
이승기 예능 이끌 능력도없는데 팬을위한프론가보네	0
북에서는 자유롭게 배타고 오드만 우린 일본도 못가냐 재앙아	0
막내딸이랑 기태영 잘어울린데 난리들	0
축복한다 그러니까 빠져라 재미도 없고 이제 그만 나와라	0
도장런이 뭐냐	0
조인성 연기 ㅈㄴ 못함 ㅇㅈ	0
박나래 저사각턱이 방송사고급 표현 아닌가	0
나온거임 보다 채널 돌림	0
수준이 떨어져보여 sbs봉태규나오는 드라마에서 저급한 배역이 딱어울려	0
전종목	0
하나 예언한다 구혜선도 머지않았다	0
자기한테 수학배우는 애들도 용접이 시급할것 같은데	0
맨첫짤 스무살때 진짜 좋아했던 짤인데	0
이쁘세요	0
레토나크루져 타고있는 1인입니다 ㅎㅎ	0
예뻤는데 뭐징	0
출산한거 맞는지 미모도 몸매도 대단하네요 예쁩니다	0
완전 애기같으시다	0
레알 ㅋㅋ 남자들은 하는 것도 없으면서 키보드로 털기만 잘함	0
같은 지역을 만나니 반갑네요 ㅋㅋㅋㅋㅋㅋㅋ	0
존못	0
설리 10월 14일 쥬금	0
말대로 무작정 은행 대출이 있다고	0
예수 ㅋㅋㅋㅋㅋ 오랜만에 듣는 소리 주식회사예수 특수사업체라 세금도 면제	0
퇴출되면 메인보컬이없어지는데	0
무슨영화지	0
주인 어딘가에 조난 당했다 개를 따라가라	0
짝짖기 프로 광고질 그만해라	0
몬엑 인사도 잘하고 인성 좋게 봤는데 뜨니까 저딱식으로 견제가 들어오는구나 한서희 뒤는 캐봐야	0
나이차이 외모 이런거로 뭐라 하지마라 ㅡ여자인 함소원이도 18살어린 남자만나 결혼햇고 키작고 뚱한 홍현희도 남편잘만나잘살 않냐 ㅋㅋㅋ외모비하 나이차이 가지고 악플ㄴㄴ 사랑에 나이 국경없나니	0
결백은 당신에게 안어울림 그냥 자백하고 반성하는 척이라도 해라	0
앞차 블박보고 이미사고난거였으면 말이 맞는데 지금 증거로는 내말이 맞다	0
다음 먹튀	0
인사하는거	0
지웅아 치료 잘받고 살아라	0
win10 업그레이드 했냐	0
ㅋㅋㅋㅋㅋㅋㅋ	0
장모랑 이건희도 윤석열 손절하겠는데	0
ㅇㅇ 손때야되는일에는 손때야되는데 그러지못한케이스	0
진짜가 나타났다 왕좌의 컴백이 기대되는군	0
저놈없으면 최전방 자원이 마샬 한놈밖에 안남는데 일단 붙잡아 보려고 하긴 했겠지	0
노라조 화이팅	0
기자 누구냐ㅡㅡ 안과 소개해준다	0
리더는 묵직해야 한다	0
이미 2010년 6월 지방선거때 한짓보고 손절	0
알바들아 댓글실명제해도 그렇게 악플달꺼	0
크면 엄청 훈남일듯	0
문재인은 사과도 안하잖아	0
배우러 왔으면서 도를 넘어서 깝치니까	0
시골의 면사무소가면 그렇다 놀고있다 ㅋㅋㅋㅋㅋㅋ한쪽벽면에는 출산장려금 포스터나붙어있고 휑함	0
당사자앞에서만 숨기는거지 배운 사람들 선민의식 없는 사람없다 ㅋㅋㅋ내가 지잡-서성한 공대-약대오면서 여실히 느끼고 있음인성에 따라 대놓고 말하느냐 안하느냐의 차이지 있어 ㅋㅋ	0
그게 귀천이 있는 거지 귀천이란 물건도 아니고 각자 의식 속에 있는데	0
상화 이뻐졌다	0
홈리스들 관리 하는 곳에 보내면 되는 문제 아니냐	0
인동	0
슈퍼맨 나레이션 좋았는데 갑자기 바뀐거 아쉬워요ㅠ	0
샤부샤부 어디서 유래했노	0
숙행커플은 별로 ㅎㅎ	0
이누난 방자전때부터 직접봤지만 맴도 너무 아름다우신분 누나 할리우드 가자	0
상영관 독점 너무 심하던데 오히려 반감들어서 안보게	0
육종완 진짜 나쁜놈이네 의리도 없고 본인 수입 갈라먹는 다고 착한척 코스프레 한것은 기만아니냐	0
특급은 무슨	0
완전 쓰레기네	0
다르고 다른데	0
진짜 너무 치가 떨려서 글이 안써지네요	0
점점 재미가 없어져서 이젠 안볼라구	0
미신당에서 금태섭이 데려다 싸던지	0
이미 연우 나이 되면 귀엽지도 않고 자연스럽지도 않아서 재미없음	0
김기리는요 연애따로 결혼따로	0
언론사어디고	0
언니 이뻐요 ^^	0
오빠가 지금은 이래도 왕년에	0
재미에 몰입감 최고던데 너무 비꼬는 분들이 많네요 드라마로써 재미있음 된거지	0
장윤정 좋아요 특유의 콧소리가 좋음 계속 흥하길	0
틀린말은 아닌데 아직 그단계까진 멀었다	0
뭘그리 전처 걱정은 그냥 송윤아씨 바쁘게 사는구나 또는 기자는 굳이 인스타를 퍼나르니 정도로만 생각하지 송윤아 멋지고 응원함	0
수원 살았을 고등학교 1년 선배였습니다 그때나 지금이나 성격 좋고 웃는 노래 넘사벽 후배였죠 하나 없는 장윤정 앞으로 꽃길만 걸어라	0
비교불가 용접이지	0
방어자세잡고 안넘어졌긴한데 애매하네요	0
전현무 쌍코피 터지겟다 ㅋㅋㅋㅋ	0
라디오 듣는 느낌같아 좋았다	0
은교입니다	0
예수님이 죄를 대신해 돌아가시고 부활하셨다는 것을 인정할	0
오캐롤 수난 연속	0
재미없어요 빨리끝내고 후속작보여주세요	0
오창석은 저런곳에 나가서 연애를 할까 오창석 정도면 주위에 괜찮은여자 많을꺼같은데 노이해	0
동물구조 부르거나 유기견 보호센터가면 그냥 안락사다차라리 산에서 노숙견으로 사는게 나음	0
편하게 말하는거지 저렇게 존칭 쓰는게 이상하냐	0
